,X,VL_name,Map_name,Convert_name,name_same
3044,5207,Montes Claros,Montes Claros,Montes Claros,TRUE
3045,5208,Montes Claros De Goiás,Montes Claros De Goiás,Montes Claros De Goiás,TRUE
3046,1001,Montezuma,Montezuma,Montezuma,TRUE
3047,2653,Montividiu,Montividiu,Montividiu,TRUE
3048,1002,Montividiu Do Norte,Montividiu Do Norte,Montividiu Do Norte,TRUE
3049,1533,Morada Nova,Morada Nova,Morada Nova,TRUE
3050,3978,Morada Nova De Minas,Morada Nova De Minas,Morada Nova De Minas,TRUE
3051,1534,Moraújo,Moraújo,Moraújo,TRUE
3052,4642,Moreilândia,Moreilândia,Moreilândia,TRUE
3053,2015,Moreira Sales,Moreira Sales,Moreira Sales,TRUE
3054,3979,Moreno,Moreno,Moreno,TRUE
3055,1003,Mormaço,Mormaço,Mormaço,TRUE
3056,4643,Morpará,Morpará,Morpará,TRUE
3057,3503,Morretes,Morretes,Morretes,TRUE
3058,5209,Morrinhos,Morrinhos,Morrinhos,TRUE
3059,795,Morrinhos Do Sul,Morrinhos Do Sul,Morrinhos Do Sul,TRUE
3060,4289,Morro Agudo,Morro Agudo,Morro Agudo,TRUE
3061,2654,Morro Agudo De Goiás,Morro Agudo De Goiás,Morro Agudo De Goiás,TRUE
3062,2016,Morro Cabeça No Tempo,Morro Cabeça No Tempo,Morro Cabeça No Tempo,TRUE
3063,796,Morro Da Fumaça,Morro Da Fumaça,Morro Da Fumaça,TRUE
3064,2655,Morro Da Garça,Morro Da Garça,Morro Da Garça,TRUE
3065,4290,Morro Do Chapéu,Morro Do Chapéu,Morro Do Chapéu,TRUE
3066,4644,Morro Do Chapéu Do Piauí,Morro Do Chapéu Do Piauí,Morro Do Chapéu Do Piauí,TRUE
3067,4645,Morro Do Pilar,Morro Do Pilar,Morro Do Pilar,TRUE
3068,570,Morro Grande,Morro Grande,Morro Grande,TRUE
3069,2017,Morro Redondo,Morro Redondo,Morro Redondo,TRUE
3070,3504,Morro Reuter,Morro Reuter,Morro Reuter,TRUE
3071,5210,Morros,Morros,Morros,TRUE
3072,1151,Mortugaba,Mortugaba,Mortugaba,TRUE
3073,4646,Morungaba,Morungaba,Morungaba,TRUE
3074,3505,Mossâmedes,Mossâmedes,Mossâmedes,TRUE
3075,5211,Mossoró,Mossoró,Mossoró,TRUE
3076,227,Mostardas,Mostardas,Mostardas,TRUE
3077,145,Motuca,Motuca,Motuca,TRUE
3078,1004,Mozarlândia,Mozarlândia,Mozarlândia,TRUE
3079,2018,Muaná,Muaná,Muaná,TRUE
3080,4647,Mucajaí,Mucajaí,Mucajaí,TRUE
3081,2019,Mucambo,Mucambo,Mucambo,TRUE
3082,3041,Mucugê,Mucugê,Mucugê,TRUE
3083,4648,Muçum,Muçum,Muçum,TRUE
3084,4649,Mucuri,Mucuri,Mucuri,TRUE
3085,1005,Mucurici,Mucurici,Mucurici,TRUE
3086,2020,Muitos Capões,Muitos Capões,Muitos Capões,TRUE
3087,2021,Muliterno,Muliterno,Muliterno,TRUE
3088,2656,Mulungu,Mulungu,Mulungu,TRUE
3089,3980,Mulungu Do Morro,Mulungu Do Morro,Mulungu Do Morro,TRUE
3090,2022,Mundo Novo,Mundo Novo,Mundo Novo,TRUE
3091,3042,Munhoz,Munhoz,Munhoz,TRUE
3092,2023,Munhoz De Melo,Munhoz De Melo,Munhoz De Melo,TRUE
3093,3043,Muniz Ferreira,Muniz Ferreira,Muniz Ferreira,TRUE
3094,2657,Muniz Freire,Muniz Freire,Muniz Freire,TRUE
3095,1731,Muquém Do São Francisco,Muquém Do São Francisco,Muquém Do São Francisco,TRUE
3096,1654,Muqui,Muqui,Muqui,TRUE
3097,797,Muriaé,Muriaé,Muriaé,TRUE
3098,390,Muribeca,Muribeca,Muribeca,TRUE
3099,2024,Murici,Murici,Murici,TRUE
3100,3506,Murici Dos Portelas,Murici Dos Portelas,Murici Dos Portelas,TRUE
3101,2025,Muricilândia,Muricilândia,Muricilândia,TRUE
3102,2658,Muritiba,Muritiba,Muritiba,TRUE
3103,5212,Murutinga Do Sul,Murutinga Do Sul,Murutinga Do Sul,TRUE
3104,2659,Mutuípe,Mutuípe,Mutuípe,TRUE
3105,2660,Mutum,Mutum,Mutum,TRUE
3106,3507,Mutunópolis,Mutunópolis,Mutunópolis,TRUE
3107,2661,Muzambinho,Muzambinho,Muzambinho,TRUE
3108,4650,Nacip Raydan,Nacip Raydan,Nacip Raydan,TRUE
3109,2662,Nantes,Nantes,Nantes,TRUE
3110,3508,Nanuque,Nanuque,Nanuque,TRUE
3111,1152,Não-Me-Toque,Não-Me-Toque,Não-Me-Toque,TRUE
3112,2663,Naque,Naque,Naque,TRUE
3113,2664,Narandiba,Narandiba,Narandiba,TRUE
3114,391,Natal,Natal,Natal,TRUE
3115,3509,Natalândia,Natalândia,Natalândia,TRUE
3116,1347,Natércia,Natércia,Natércia,TRUE
3117,4291,Natividade,Natividade,Natividade,TRUE
3118,4911,Natividade Da Serra,Natividade Da Serra,Natividade Da Serra,TRUE
3119,392,Natuba,Natuba,Natuba,TRUE
3120,1535,Navegantes,Navegantes,Navegantes,TRUE
3121,798,Naviraí,Naviraí,Naviraí,TRUE
3122,3510,Nazaré,Nazaré,Nazaré,TRUE
3123,2665,Nazaré Da Mata,Nazaré Da Mata,Nazaré Da Mata,TRUE
3124,1348,Nazaré Do Piauí,Nazaré Do Piauí,Nazaré Do Piauí,TRUE
3125,799,Nazaré Paulista,Nazaré Paulista,Nazaré Paulista,TRUE
3126,5213,Nazareno,Nazareno,Nazareno,TRUE
3127,1732,Nazarezinho,Nazarezinho,Nazarezinho,TRUE
3128,2666,Nazária,Nazária,Nazária,TRUE
3129,5214,Nazário,Nazário,Nazário,TRUE
3130,3511,Neópolis,Neópolis,Neópolis,TRUE
3131,116,Nepomuceno,Nepomuceno,Nepomuceno,TRUE
3132,3512,Nerópolis,Nerópolis,Nerópolis,TRUE
3133,4651,Neves Paulista,Neves Paulista,Neves Paulista,TRUE
3134,2026,Nhamundá,Nhamundá,Nhamundá,TRUE
3135,3110,Nhandeara,Nhandeara,Nhandeara,TRUE
3136,571,Nicolau Vergueiro,Nicolau Vergueiro,Nicolau Vergueiro,TRUE
3137,2667,Nilo Peçanha,Nilo Peçanha,Nilo Peçanha,TRUE
3138,4912,Nilópolis,Nilópolis,Nilópolis,TRUE
3139,3513,Nina Rodrigues,Nina Rodrigues,Nina Rodrigues,TRUE
3140,5215,Ninheira,Ninheira,Ninheira,TRUE
3141,1153,Nioaque,Nioaque,Nioaque,TRUE
3142,3111,Nipoã,Nipoã,Nipoã,TRUE
3143,5001,Niquelândia,Niquelândia,Niquelândia,TRUE
3144,4652,Nísia Floresta,Nísia Floresta,Nísia Floresta,TRUE
3145,2027,Niterói,Niterói,Niterói,TRUE
3146,146,Nobres,Nobres,Nobres,TRUE
3147,5002,Nonoai,Nonoai,Nonoai,TRUE
3148,1733,Nordestina,Nordestina,Nordestina,TRUE
3149,1734,Normandia,Normandia,Normandia,TRUE
3150,1735,Nortelândia,Nortelândia,Nortelândia,TRUE
3151,3981,Nossa Senhora Aparecida,Nossa Senhora Aparecida,Nossa Senhora Aparecida,TRUE
3152,1736,Nossa Senhora Da Glória,Nossa Senhora Da Glória,Nossa Senhora Da Glória,TRUE
3153,800,Nossa Senhora Das Dores,Nossa Senhora Das Dores,Nossa Senhora Das Dores,TRUE
3154,5003,Nossa Senhora Das Graças,Nossa Senhora Das Graças,Nossa Senhora Das Graças,TRUE
3155,1737,Nossa Senhora De Lourdes,Nossa Senhora De Lourdes,Nossa Senhora De Lourdes,TRUE
3156,801,Nossa Senhora De Nazaré,Nossa Senhora De Nazaré,Nossa Senhora De Nazaré,TRUE
3157,3514,Nossa Senhora Do Livramento,Nossa Senhora Do Livramento,Nossa Senhora Do Livramento,TRUE
3158,3982,Nossa Senhora Do Socorro,Nossa Senhora Do Socorro,Nossa Senhora Do Socorro,TRUE
3159,4653,Nossa Senhora Dos Remédios,Nossa Senhora Dos Remédios,Nossa Senhora Dos Remédios,TRUE
3160,4913,Nova Aliança,Nova Aliança,Nova Aliança,TRUE
3161,5216,Nova Aliança Do Ivaí,Nova Aliança Do Ivaí,Nova Aliança Do Ivaí,TRUE
3162,3983,Nova Alvorada,Nova Alvorada,Nova Alvorada,TRUE
3163,4914,Nova Alvorada Do Sul,Nova Alvorada Do Sul,Nova Alvorada Do Sul,TRUE
3164,4654,Nova América,Nova América,Nova América,TRUE
3165,3984,Nova América Da Colina,Nova América Da Colina,Nova América Da Colina,TRUE
3166,5004,Nova Andradina,Nova Andradina,Nova Andradina,TRUE
3167,4655,Nova Araçá,Nova Araçá,Nova Araçá,TRUE
3168,2668,Nova Aurora,Nova Aurora,Nova Aurora,TRUE
3169,4656,Nova Bandeirantes,Nova Bandeirantes,Nova Bandeirantes,TRUE
3170,5005,Nova Bassano,Nova Bassano,Nova Bassano,TRUE
3171,29,Nova Belém,Nova Belém,Nova Belém,TRUE
3172,4657,Nova Boa Vista,Nova Boa Vista,Nova Boa Vista,TRUE
3173,3515,Nova Brasilândia,Nova Brasilândia,Nova Brasilândia,TRUE
3175,5006,Nova Bréscia,Nova Bréscia,Nova Bréscia,TRUE
3176,3516,Nova Campina,Nova Campina,Nova Campina,TRUE
3177,4658,Nova Canaã,Nova Canaã,Nova Canaã,TRUE
3178,3985,Nova Canaã Do Norte,Nova Canaã Do Norte,Nova Canaã Do Norte,TRUE
3179,3517,Nova Canaã Paulista,Nova Canaã Paulista,Nova Canaã Paulista,TRUE
3180,572,Nova Candelária,Nova Candelária,Nova Candelária,TRUE
3181,5217,Nova Cantu,Nova Cantu,Nova Cantu,TRUE
3182,1154,Nova Castilho,Nova Castilho,Nova Castilho,TRUE
3183,2669,Nova Colinas,Nova Colinas,Nova Colinas,TRUE
3184,4292,Nova Crixás,Nova Crixás,Nova Crixás,TRUE
3185,3986,Nova Cruz,Nova Cruz,Nova Cruz,TRUE
3186,228,Nova Era,Nova Era,Nova Era,TRUE
3187,3987,Nova Erechim,Nova Erechim,Nova Erechim,TRUE
3188,4659,Nova Esperança,Nova Esperança,Nova Esperança,TRUE
3189,3518,Nova Esperança Do Piriá,Nova Esperança Do Piriá,Nova Esperança Do Piriá,TRUE
3190,2029,Nova Esperança Do Sudoeste,Nova Esperança Do Sudoeste,Nova Esperança Do Sudoeste,TRUE
3191,1349,Nova Esperança Do Sul,Nova Esperança Do Sul,Nova Esperança Do Sul,TRUE
3192,3112,Nova Europa,Nova Europa,Nova Europa,TRUE
3193,5218,Nova Fátima,Nova Fátima,Nova Fátima,TRUE
3194,3519,Nova Floresta,Nova Floresta,Nova Floresta,TRUE
3195,5007,Nova Friburgo,Nova Friburgo,Nova Friburgo,TRUE
3196,3520,Nova Glória,Nova Glória,Nova Glória,TRUE
3197,4660,Nova Granada,Nova Granada,Nova Granada,TRUE
3198,2030,Nova Guarita,Nova Guarita,Nova Guarita,TRUE
3199,3113,Nova Guataporanga,Nova Guataporanga,Nova Guataporanga,TRUE
3200,5219,Nova Hartz,Nova Hartz,Nova Hartz,TRUE
3201,3521,Nova Ibiá,Nova Ibiá,Nova Ibiá,TRUE
3202,573,Nova Iguaçu,Nova Iguaçu,Nova Iguaçu,TRUE
3203,229,Nova Iguaçu De Goiás,Nova Iguaçu De Goiás,Nova Iguaçu De Goiás,TRUE
3204,4293,Nova Independência,Nova Independência,Nova Independência,TRUE
3205,2031,Nova Iorque,Nova Iorque,Nova Iorque,TRUE
3206,5008,Nova Ipixuna,Nova Ipixuna,Nova Ipixuna,TRUE
3207,3988,Nova Itaberaba,Nova Itaberaba,Nova Itaberaba,TRUE
3208,2670,Nova Itarana,Nova Itarana,Nova Itarana,TRUE
3209,3989,Nova Lacerda,Nova Lacerda,Nova Lacerda,TRUE
3210,3522,Nova Laranjeiras,Nova Laranjeiras,Nova Laranjeiras,TRUE
3211,30,Nova Lima,Nova Lima,Nova Lima,TRUE
3212,5009,Nova Londrina,Nova Londrina,Nova Londrina,TRUE
3213,5010,Nova Luzitânia,Nova Luzitânia,Nova Luzitânia,TRUE
3214,2671,Nova Mamoré,Nova Mamoré,Nova Mamoré,TRUE
3215,5011,Nova Marilândia,Nova Marilândia,Nova Marilândia,TRUE
3216,5012,Nova Maringá,Nova Maringá,Nova Maringá,TRUE
3217,5013,Nova Módica,Nova Módica,Nova Módica,TRUE
3218,3523,Nova Monte Verde,Nova Monte Verde,Nova Monte Verde,TRUE
3219,3990,Nova Mutum,Nova Mutum,Nova Mutum,TRUE
3220,393,Nova Nazaré,Nova Nazaré,Nova Nazaré,TRUE
3221,574,Nova Odessa,Nova Odessa,Nova Odessa,TRUE
3222,117,Nova Olímpia,Nova Olímpia,Nova Olímpia,TRUE
3223,4661,Nova Olinda,Nova Olinda,Nova Olinda,TRUE
3224,4662,Nova Olinda Do Maranhão,Nova Olinda Do Maranhão,Nova Olinda Do Maranhão,TRUE
3225,1350,Nova Olinda Do Norte,Nova Olinda Do Norte,Nova Olinda Do Norte,TRUE
3226,4663,Nova Pádua,Nova Pádua,Nova Pádua,TRUE
3227,2672,Nova Palma,Nova Palma,Nova Palma,TRUE
3228,2673,Nova Palmeira,Nova Palmeira,Nova Palmeira,TRUE
3229,4664,Nova Petrópolis,Nova Petrópolis,Nova Petrópolis,TRUE
3230,3991,Nova Ponte,Nova Ponte,Nova Ponte,TRUE
3231,4665,Nova Porteirinha,Nova Porteirinha,Nova Porteirinha,TRUE
3232,2032,Nova Prata,Nova Prata,Nova Prata,TRUE
3233,2674,Nova Prata Do Iguaçu,Nova Prata Do Iguaçu,Nova Prata Do Iguaçu,TRUE
3234,5220,Nova Ramada,Nova Ramada,Nova Ramada,TRUE
3235,4666,Nova Redenção,Nova Redenção,Nova Redenção,TRUE
3236,394,Nova Resende,Nova Resende,Nova Resende,TRUE
3237,1006,Nova Roma,Nova Roma,Nova Roma,TRUE
3238,3992,Nova Roma Do Sul,Nova Roma Do Sul,Nova Roma Do Sul,TRUE
3239,5014,Nova Rosalândia,Nova Rosalândia,Nova Rosalândia,TRUE
3240,802,Nova Russas,Nova Russas,Nova Russas,TRUE
3241,3993,Nova Santa Bárbara,Nova Santa Bárbara,Nova Santa Bárbara,TRUE
3242,2675,Nova Santa Helena,Nova Santa Helena,Nova Santa Helena,TRUE
3243,2033,Nova Santa Rita,Nova Santa Rita,Nova Santa Rita,TRUE
3244,3994,Nova Santa Rosa,Nova Santa Rosa,Nova Santa Rosa,TRUE
3245,230,Nova Serrana,Nova Serrana,Nova Serrana,TRUE
3246,4294,Nova Soure,Nova Soure,Nova Soure,TRUE
3247,5015,Nova Tebas,Nova Tebas,Nova Tebas,TRUE
3248,31,Nova Timboteua,Nova Timboteua,Nova Timboteua,TRUE
3249,3044,Nova Trento,Nova Trento,Nova Trento,TRUE
3250,4295,Nova Ubiratã,Nova Ubiratã,Nova Ubiratã,TRUE
3251,2034,Nova União,Nova União,Nova União,TRUE
3252,5016,Nova Venécia,Nova Venécia,Nova Venécia,TRUE
3253,3524,Nova Veneza,Nova Veneza,Nova Veneza,TRUE
3254,395,Nova Viçosa,Nova Viçosa,Nova Viçosa,TRUE
3255,118,Nova Xavantina,Nova Xavantina,Nova Xavantina,TRUE
3256,396,Novais,Novais,Novais,TRUE
3257,119,Novo Acordo,Novo Acordo,Novo Acordo,TRUE
3258,4667,Novo Airão,Novo Airão,Novo Airão,TRUE
3259,5221,Novo Alegre,Novo Alegre,Novo Alegre,TRUE
3260,4668,Novo Aripuanã,Novo Aripuanã,Novo Aripuanã,TRUE
3261,2676,Novo Barreiro,Novo Barreiro,Novo Barreiro,TRUE
3262,5222,Novo Brasil,Novo Brasil,Novo Brasil,TRUE
3263,4669,Novo Cabrais,Novo Cabrais,Novo Cabrais,TRUE
3264,2035,Novo Cruzeiro,Novo Cruzeiro,Novo Cruzeiro,TRUE
3265,5017,Novo Gama,Novo Gama,Novo Gama,TRUE
3266,32,Novo Hamburgo,Novo Hamburgo,Novo Hamburgo,TRUE
3267,4915,Novo Horizonte,Novo Horizonte,Novo Horizonte,TRUE
3268,3995,Novo Horizonte Do Norte,Novo Horizonte Do Norte,Novo Horizonte Do Norte,TRUE
3269,397,Novo Horizonte Do Oeste,Novo Horizonte Do Oeste,Novo Horizonte Do Oeste,TRUE
3270,1655,Novo Horizonte Do Sul,Novo Horizonte Do Sul,Novo Horizonte Do Sul,TRUE
3271,4670,Novo Itacolomi,Novo Itacolomi,Novo Itacolomi,TRUE
3272,5018,Novo Jardim,Novo Jardim,Novo Jardim,TRUE
3273,1007,Novo Lino,Novo Lino,Novo Lino,TRUE
3274,2677,Novo Machado,Novo Machado,Novo Machado,TRUE
3275,803,Novo Mundo,Novo Mundo,Novo Mundo,TRUE
3276,5223,Novo Oriente,Novo Oriente,Novo Oriente,TRUE
3277,231,Novo Oriente De Minas,Novo Oriente De Minas,Novo Oriente De Minas,TRUE
3278,232,Novo Oriente Do Piauí,Novo Oriente Do Piauí,Novo Oriente Do Piauí,TRUE
3279,804,Novo Planalto,Novo Planalto,Novo Planalto,TRUE
3280,5019,Novo Progresso,Novo Progresso,Novo Progresso,TRUE
3281,4671,Novo Repartimento,Novo Repartimento,Novo Repartimento,TRUE
3282,2036,Novo Santo Antônio,Novo Santo Antônio,Novo Santo Antônio,TRUE
3283,4672,Novo São Joaquim,Novo São Joaquim,Novo São Joaquim,TRUE
3284,2678,Novo Tiradentes,Novo Tiradentes,Novo Tiradentes,TRUE
3285,3525,Novo Triunfo,Novo Triunfo,Novo Triunfo,TRUE
3286,233,Novo Xingu,Novo Xingu,Novo Xingu,TRUE
3287,1008,Novorizonte,Novorizonte,Novorizonte,TRUE
3288,3526,Nuporanga,Nuporanga,Nuporanga,TRUE
3289,805,Óbidos,Óbidos,Óbidos,TRUE
3290,234,Ocara,Ocara,Ocara,TRUE
3291,304,Ocauçu,Ocauçu,Ocauçu,TRUE
3292,2679,Oeiras,Oeiras,Oeiras,TRUE
3293,3527,Oeiras Do Pará,Oeiras Do Pará,Oeiras Do Pará,TRUE
3294,1351,Oiapoque,Oiapoque,Oiapoque,TRUE
3295,575,Olaria,Olaria,Olaria,TRUE
3296,1656,Óleo,Óleo,Óleo,TRUE
3305,576,Olímpia,Olímpia,Olímpia,TRUE
3306,2037,Olímpio Noronha,Olímpio Noronha,Olímpio Noronha,TRUE
3307,1352,Olinda,Olinda,Olinda,TRUE
3308,2682,Olinda Nova Do Maranhão,Olinda Nova Do Maranhão,Olinda Nova Do Maranhão,TRUE
3309,398,Olindina,Olindina,Olindina,TRUE
3310,2038,Olivedos,Olivedos,Olivedos,TRUE
3311,2683,Oliveira,Oliveira,Oliveira,TRUE
3312,1659,Oliveira De Fátima,Oliveira De Fátima,Oliveira De Fátima,TRUE
3313,2684,Oliveira Dos Brejinhos,Oliveira Dos Brejinhos,Oliveira Dos Brejinhos,TRUE
3314,3529,Oliveira Fortes,Oliveira Fortes,Oliveira Fortes,TRUE
3315,2685,Olivença,Olivença,Olivença,TRUE
3316,3530,Onça De Pitangui,Onça De Pitangui,Onça De Pitangui,TRUE
3317,3531,Onda Verde,Onda Verde,Onda Verde,TRUE
3318,235,Oratórios,Oratórios,Oratórios,TRUE
3319,2686,Oriente,Oriente,Oriente,TRUE
3320,5224,Orindiúva,Orindiúva,Orindiúva,TRUE
3321,3532,Oriximiná,Oriximiná,Oriximiná,TRUE
3322,4296,Orizânia,Orizânia,Orizânia,TRUE
3323,1537,Orizona,Orizona,Orizona,TRUE
3324,1538,Orlândia,Orlândia,Orlândia,TRUE
3325,1009,Orleans,Orleans,Orleans,TRUE
3326,3996,Orobó,Orobó,Orobó,TRUE
3327,3533,Orocó,Orocó,Orocó,TRUE
3328,3534,Orós,Orós,Orós,TRUE
3329,4673,Ortigueira,Ortigueira,Ortigueira,TRUE
3330,3535,Osasco,Osasco,Osasco,TRUE
3331,4297,Oscar Bressane,Oscar Bressane,Oscar Bressane,TRUE
3332,236,Osório,Osório,Osório,TRUE
3333,2039,Osvaldo Cruz,Osvaldo Cruz,Osvaldo Cruz,TRUE
3334,1539,Otacílio Costa,Otacílio Costa,Otacílio Costa,TRUE
3335,237,Ourém,Ourém,Ourém,TRUE
3336,3536,Ouriçangas,Ouriçangas,Ouriçangas,TRUE
3337,3997,Ouricuri,Ouricuri,Ouricuri,TRUE
3338,4298,Ourilândia Do Norte,Ourilândia Do Norte,Ourilândia Do Norte,TRUE
3339,1156,Ourinhos,Ourinhos,Ourinhos,TRUE
3340,2687,Ourizona,Ourizona,Ourizona,TRUE
3341,2688,Ouro,Ouro,Ouro,TRUE
3342,33,Ouro Branco,Ouro Branco,Ouro Branco,TRUE
3343,1353,Ouro Fino,Ouro Fino,Ouro Fino,TRUE
3344,3537,Ouro Preto,Ouro Preto,Ouro Preto,TRUE
3345,5225,Ouro Preto Do Oeste,Ouro Preto Do Oeste,Ouro Preto Do Oeste,TRUE
3346,2689,Ouro Velho,Ouro Velho,Ouro Velho,TRUE
3347,3998,Ouro Verde,Ouro Verde,Ouro Verde,TRUE
3348,3538,Ouro Verde De Goiás,Ouro Verde De Goiás,Ouro Verde De Goiás,TRUE
3349,2040,Ouro Verde De Minas,Ouro Verde De Minas,Ouro Verde De Minas,TRUE
3350,5226,Ouro Verde Do Oeste,Ouro Verde Do Oeste,Ouro Verde Do Oeste,TRUE
3351,3539,Ouroeste,Ouroeste,Ouroeste,TRUE
3352,238,Ourolândia,Ourolândia,Ourolândia,TRUE
3353,1010,Ouvidor,Ouvidor,Ouvidor,TRUE
3354,147,Pacaembu,Pacaembu,Pacaembu,TRUE
3355,1011,Pacajá,Pacajá,Pacajá,TRUE
3356,577,Pacajus,Pacajus,Pacajus,TRUE
3357,1012,Pacaraima,Pacaraima,Pacaraima,TRUE
3358,1013,Pacatuba,Pacatuba,Pacatuba,TRUE
3359,5227,Paço Do Lumiar,Paço Do Lumiar,Paço Do Lumiar,TRUE
3360,2690,Pacoti,Pacoti,Pacoti,TRUE
3361,807,Pacujá,Pacujá,Pacujá,TRUE
3362,2691,Padre Bernardo,Padre Bernardo,Padre Bernardo,TRUE
3363,808,Padre Carvalho,Padre Carvalho,Padre Carvalho,TRUE
3364,2692,Padre Marcos,Padre Marcos,Padre Marcos,TRUE
3365,4299,Padre Paraíso,Padre Paraíso,Padre Paraíso,TRUE
3366,3999,Paes Landim,Paes Landim,Paes Landim,TRUE
3367,4674,Pai Pedro,Pai Pedro,Pai Pedro,TRUE
3368,2693,Paial,Paial,Paial,TRUE
3369,4300,Paiçandu,Paiçandu,Paiçandu,TRUE
3370,2694,Paim Filho,Paim Filho,Paim Filho,TRUE
3371,2695,Paineiras,Paineiras,Paineiras,TRUE
3372,809,Painel,Painel,Painel,TRUE
3373,1660,Pains,Pains,Pains,TRUE
3374,5228,Paiva,Paiva,Paiva,TRUE
3375,239,Pajeú Do Piauí,Pajeú Do Piauí,Pajeú Do Piauí,TRUE
3376,1014,Palestina,Palestina,Palestina,TRUE
3377,4301,Palestina De Goiás,Palestina De Goiás,Palestina De Goiás,TRUE
3378,2696,Palestina Do Pará,Palestina Do Pará,Palestina Do Pará,TRUE
3379,4302,Palhano,Palhano,Palhano,TRUE
3380,1015,Palhoça,Palhoça,Palhoça,TRUE
3381,1540,Palma,Palma,Palma,TRUE
3382,4675,Palma Sola,Palma Sola,Palma Sola,TRUE
3383,3540,Palmácia,Palmácia,Palmácia,TRUE
3384,399,Palmares,Palmares,Palmares,TRUE
3385,2041,Palmares Do Sul,Palmares Do Sul,Palmares Do Sul,TRUE
3386,4000,Palmares Paulista,Palmares Paulista,Palmares Paulista,TRUE
3387,3541,Palmas,Palmas,Palmas,TRUE
3388,4676,Palmas De Monte Alto,Palmas De Monte Alto,Palmas De Monte Alto,TRUE
3389,810,Palmeira,Palmeira,Palmeira,TRUE
3391,811,Palmeira Das Missões,Palmeira Das Missões,Palmeira Das Missões,TRUE
3392,578,Palmeira Do Piauí,Palmeira Do Piauí,Palmeira Do Piauí,TRUE
3393,400,Palmeira Dos Índios,Palmeira Dos Índios,Palmeira Dos Índios,TRUE
3394,2042,Palmeirais,Palmeirais,Palmeirais,TRUE
3395,5229,Palmeirândia,Palmeirândia,Palmeirândia,TRUE
3396,401,Palmeirante,Palmeirante,Palmeirante,TRUE
3397,1541,Palmeiras,Palmeiras,Palmeiras,TRUE
3398,402,Palmeiras De Goiás,Palmeiras De Goiás,Palmeiras De Goiás,TRUE
3399,5230,Palmeiras Do Tocantins,Palmeiras Do Tocantins,Palmeiras Do Tocantins,TRUE
3400,5231,Palmeirina,Palmeirina,Palmeirina,TRUE
3401,3542,Palmeirópolis,Palmeirópolis,Palmeirópolis,TRUE
3402,4677,Palmelo,Palmelo,Palmelo,TRUE
3403,4303,Palminópolis,Palminópolis,Palminópolis,TRUE
3404,2697,Palmital,Palmital,Palmital,TRUE
3405,4001,Palmitinho,Palmitinho,Palmitinho,TRUE
3406,5232,Palmitos,Palmitos,Palmitos,TRUE
3407,4678,Palmópolis,Palmópolis,Palmópolis,TRUE
3408,3045,Palotina,Palotina,Palotina,TRUE
3409,1542,Panamá,Panamá,Panamá,TRUE
3410,3543,Panambi,Panambi,Panambi,TRUE
3411,4679,Pancas,Pancas,Pancas,TRUE
3412,1662,Panelas,Panelas,Panelas,TRUE
3413,2698,Panorama,Panorama,Panorama,TRUE
3414,4304,Pantano Grande,Pantano Grande,Pantano Grande,TRUE
3415,812,Pão De Açúcar,Pão De Açúcar,Pão De Açúcar,TRUE
3416,2699,Papagaios,Papagaios,Papagaios,TRUE
3417,3114,Papanduva,Papanduva,Papanduva,TRUE
3418,2700,Paquetá,Paquetá,Paquetá,TRUE
3419,1016,Pará De Minas,Pará De Minas,Pará De Minas,TRUE
3420,240,Paracambi,Paracambi,Paracambi,TRUE
3421,2701,Paracatu,Paracatu,Paracatu,TRUE
3422,3544,Paracuru,Paracuru,Paracuru,TRUE
3423,4680,Paragominas,Paragominas,Paragominas,TRUE
3424,3115,Paraguaçu,Paraguaçu,Paraguaçu,TRUE
3425,579,Paraguaçu Paulista,Paraguaçu Paulista,Paraguaçu Paulista,TRUE
3426,3545,Paraí,Paraí,Paraí,TRUE
3427,1017,Paraíba Do Sul,Paraíba Do Sul,Paraíba Do Sul,TRUE
3428,3546,Paraibano,Paraibano,Paraibano,TRUE
3429,4916,Paraibuna,Paraibuna,Paraibuna,TRUE
3430,4002,Paraipaba,Paraipaba,Paraipaba,TRUE
3431,4681,Paraíso,Paraíso,Paraíso,TRUE
3432,403,Paraíso Das Águas,Paraíso Das Águas,Paraíso Das Águas,TRUE
3433,2702,Paraíso Do Norte,Paraíso Do Norte,Paraíso Do Norte,TRUE
3434,1018,Paraíso Do Sul,Paraíso Do Sul,Paraíso Do Sul,TRUE
3435,2043,Paraíso Do Tocantins,Paraíso Do Tocantins,Paraíso Do Tocantins,TRUE
3436,1019,Paraisópolis,Paraisópolis,Paraisópolis,TRUE
3437,1157,Parambu,Parambu,Parambu,TRUE
3438,404,Paramirim,Paramirim,Paramirim,TRUE
3439,4003,Paramoti,Paramoti,Paramoti,TRUE
3440,4004,Paraná,Paraná,Paraná,TRUE
3441,4917,Paranã,Paranã,Paranã,TRUE
3442,5233,Paranacity,Paranacity,Paranacity,TRUE
3443,5020,Paranaguá,Paranaguá,Paranaguá,TRUE
3444,3547,Paranaíba,Paranaíba,Paranaíba,TRUE
3445,4005,Paranaiguara,Paranaiguara,Paranaiguara,TRUE
3446,3548,Paranaíta,Paranaíta,Paranaíta,TRUE
3447,1543,Paranapanema,Paranapanema,Paranapanema,TRUE
3448,5021,Paranapoema,Paranapoema,Paranapoema,TRUE
3449,4006,Paranapuã,Paranapuã,Paranapuã,TRUE
